mtbf_days,mtbf_std,mtbf_trend,mttr_min,days_since_last_bd,bd_freq_30d,avg_avail_7d,avg_avail_30d,avg_tonnage_7d,delay_min_7d,delay_min_30d,delay_diversity,machine_id,breakdown_streak,delay_acceleration,availability_trend,tonnage_efficiency,time_since_maintenance,breakdown_severity_avg,rul_days,risk_class
1.58,26.31,0.0,87.86,1.0,89,27.43,30.36,316.13,7315.0,30035.0,11,1,285,1.032,-0.782,0.751,1.0,101.18,1.0,IMMINENT
1.58,26.23,0.0,89.82,1.0,89,24.36,29.86,297.52,7625.0,30250.0,10,1,289,1.068,-1.483,0.93,1.0,113.2,1.0,IMMINENT
1.58,26.23,0.0,89.82,1.0,89,24.36,29.86,297.52,7625.0,30250.0,10,1,289,1.068,-1.483,1.174,1.0,113.2,1.0,IMMINENT
1.58,26.23,0.0,89.82,1.0,89,24.36,29.86,297.52,7625.0,30250.0,10,1,289,1.068,-1.483,1.256,1.0,113.2,1.0,IMMINENT
1.57,26.14,0.0,89.8,1.0,90,25.84,30.02,316.21,7475.0,30515.0,9,1,291,1.05,-1.27,1.283,1.0,112.06,1.0,IMMINENT
1.57,26.11,1.0,89.69,1.0,88,25.22,30.84,314.46,6820.0,29455.0,9,1,292,1.072,-0.894,1.299,1.0,104.43,1.0,IMMINENT
1.57,26.09,1.0,89.54,1.0,86,24.14,31.42,308.03,6190.0,28550.0,9,1,293,1.097,0.434,1.274,1.0,100.29,1.0,IMMINENT
1.57,26.09,1.0,89.54,1.0,86,24.14,31.42,308.03,6190.0,28550.0,9,1,293,1.097,0.434,1.076,1.0,100.29,1.0,IMMINENT
1.56,26.03,0.0,89.37,1.0,85,23.76,31.18,307.64,5855.0,28320.0,9,1,295,1.098,1.867,1.235,1.0,101.94,1.0,IMMINENT
1.56,26.03,0.0,89.37,1.0,85,23.76,31.18,307.64,5855.0,28320.0,9,1,295,1.098,1.867,1.265,1.0,101.94,1.0,IMMINENT
1.56,26.03,0.0,89.37,1.0,85,23.76,31.18,307.64,5855.0,28320.0,9,1,295,1.098,1.867,1.074,1.0,101.94,1.0,IMMINENT
1.55,25.95,0.0,88.95,1.0,85,24.15,31.29,312.73,5825.0,28275.0,9,1,298,1.094,3.16,1.17,1.0,100.12,1.0,IMMINENT
1.55,25.95,0.0,88.95,1.0,85,24.15,31.29,312.73,5825.0,28275.0,9,1,298,1.094,3.16,0.774,1.0,100.12,1.0,IMMINENT
1.55,25.95,0.0,88.95,1.0,85,24.15,31.29,312.73,5825.0,28275.0,9,1,298,1.094,3.16,1.228,1.0,100.12,1.0,IMMINENT
1.55,25.89,0.0,89.0,1.0,84,34.7,32.05,319.61,5015.0,27965.0,9,1,2,0.953,2.903,1.22,1.0,102.32,1.0,IMMINENT
1.55,25.89,0.0,89.0,1.0,84,34.7,32.05,319.61,5015.0,27965.0,9,1,2,0.953,2.903,0.953,1.0,102.32,1.0,IMMINENT
1.55,25.89,0.0,89.0,1.0,84,34.7,32.05,319.61,5015.0,27965.0,9,1,2,0.953,2.903,0.874,1.0,102.32,1.0,IMMINENT
1.54,25.81,0.0,88.95,1.0,84,42.51,32.67,345.03,4415.0,27710.0,9,1,5,0.846,1.141,0.0,1.0,101.79,1.0,IMMINENT
1.54,25.81,0.0,88.95,1.0,84,42.51,32.67,345.03,4415.0,27710.0,9,1,5,0.846,1.141,0.705,1.0,101.79,1.0,IMMINENT
1.54,25.81,0.0,88.95,1.0,84,42.51,32.67,345.03,4415.0,27710.0,9,1,5,0.846,1.141,1.177,1.0,101.79,1.0,IMMINENT
1.53,25.73,0.0,90.1,1.0,84,40.89,32.61,317.06,4540.0,27735.0,9,1,8,0.87,-0.778,1.303,1.0,109.35,1.0,IMMINENT
1.53,25.73,0.0,90.1,1.0,84,40.89,32.61,317.06,4540.0,27735.0,9,1,8,0.87,-0.778,0.849,1.0,109.35,1.0,IMMINENT
1.53,25.73,0.0,90.1,1.0,84,40.89,32.61,317.06,4540.0,27735.0,9,1,8,0.87,-0.778,1.152,1.0,109.35,1.0,IMMINENT
1.53,25.65,0.0,90.15,1.0,84,43.11,33.53,316.09,4915.0,27360.0,9,1,11,0.848,0.435,1.221,1.0,107.14,1.0,IMMINENT
1.53,25.65,0.0,90.15,1.0,84,43.11,33.53,316.09,4915.0,27360.0,9,1,11,0.848,0.435,0.559,1.0,107.14,1.0,IMMINENT
1.53,25.65,0.0,90.15,1.0,84,43.11,33.53,316.09,4915.0,27360.0,9,1,11,0.848,0.435,1.103,1.0,107.14,1.0,IMMINENT
1.52,25.57,0.0,90.93,1.0,84,40.26,32.93,308.7,5735.0,27605.0,9,1,13,0.883,-0.208,1.111,1.0,113.45,1.0,IMMINENT
1.52,25.57,0.0,90.93,1.0,84,40.26,32.93,308.7,5735.0,27605.0,9,1,13,0.883,-0.208,1.211,1.0,113.45,1.0,IMMINENT
1.51,25.52,0.0,90.83,1.0,83,41.82,33.27,308.29,5585.0,27145.0,9,1,16,0.864,-0.2,1.037,1.0,113.98,1.0,IMMINENT
1.51,25.52,0.0,90.83,1.0,83,41.82,33.27,308.29,5585.0,27145.0,9,1,16,0.864,-0.2,0.985,1.0,113.98,1.0,IMMINENT
1.51,25.52,0.0,90.83,1.0,83,41.82,33.27,308.29,5585.0,27145.0,9,1,16,0.864,-0.2,1.054,1.0,113.98,1.0,IMMINENT
1.51,25.44,0.0,90.97,1.0,83,42.76,33.05,300.69,5495.0,27235.0,9,1,19,0.847,-0.679,1.131,1.0,116.87,1.0,IMMINENT
1.51,25.44,0.0,90.97,1.0,83,42.76,33.05,300.69,5495.0,27235.0,9,1,19,0.847,-0.679,1.154,1.0,116.87,1.0,IMMINENT
1.51,25.44,0.0,90.97,1.0,83,42.76,33.05,300.69,5495.0,27235.0,9,1,19,0.847,-0.679,1.12,1.0,116.87,1.0,IMMINENT
1.5,25.36,0.0,90.64,1.0,83,43.13,34.29,304.22,5460.0,26735.0,9,1,22,0.858,0.609,0.88,1.0,115.48,1.0,IMMINENT
1.5,25.36,0.0,90.64,1.0,83,43.13,34.29,304.22,5460.0,26735.0,9,1,22,0.858,0.609,1.16,1.0,115.48,1.0,IMMINENT
1.5,25.36,0.0,90.64,1.0,83,43.13,34.29,304.22,5460.0,26735.0,9,1,22,0.858,0.609,0.803,1.0,115.48,1.0,IMMINENT
1.49,25.29,0.0,90.94,1.0,83,42.19,35.03,301.06,5550.0,26435.0,9,1,25,0.882,0.926,1.178,1.0,112.83,1.0,IMMINENT
1.49,25.29,0.0,90.94,1.0,83,42.19,35.03,301.06,5550.0,26435.0,9,1,25,0.882,0.926,1.065,1.0,112.83,1.0,IMMINENT
1.49,25.29,0.0,90.94,1.0,83,42.19,35.03,301.06,5550.0,26435.0,9,1,25,0.882,0.926,1.007,1.0,112.83,1.0,IMMINENT
1.49,25.21,0.0,90.65,1.0,83,48.39,36.38,321.94,4955.0,25650.0,9,1,28,0.811,0.806,0.948,1.0,108.49,1.0,IMMINENT
1.49,25.21,0.0,90.65,1.0,83,48.39,36.38,321.94,4955.0,25650.0,9,1,28,0.811,0.806,1.041,1.0,108.49,1.0,IMMINENT
1.49,25.21,0.0,90.65,1.0,83,48.39,36.38,321.94,4955.0,25650.0,9,1,28,0.811,0.806,1.056,1.0,108.49,1.0,IMMINENT
1.48,25.14,0.0,90.82,1.0,83,47.6,37.04,318.1,5030.0,25385.0,9,1,30,0.832,1.302,1.24,1.0,110.78,1.0,IMMINENT
1.48,25.14,0.0,90.82,1.0,83,47.6,37.04,318.1,5030.0,25385.0,9,1,30,0.832,1.302,1.29,1.0,110.78,1.0,IMMINENT
1.48,25.14,0.0,90.82,1.0,83,47.6,37.04,318.1,5030.0,25385.0,9,1,30,0.832,1.302,1.298,1.0,110.78,1.0,IMMINENT
1.47,25.06,0.0,90.4,1.0,83,54.17,38.34,332.62,4400.0,24860.0,9,1,34,0.743,0.995,1.23,1.0,109.94,1.0,IMMINENT
1.47,25.06,0.0,90.4,1.0,83,54.17,38.34,332.62,4400.0,24860.0,9,1,34,0.743,0.995,1.322,1.0,109.94,1.0,IMMINENT
1.47,25.06,0.0,90.4,1.0,83,54.17,38.34,332.62,4400.0,24860.0,9,1,34,0.743,0.995,1.216,1.0,109.94,1.0,IMMINENT
1.47,24.99,0.0,90.15,1.0,83,54.17,39.11,337.98,4620.0,24550.0,9,1,37,0.753,0.721,1.305,1.0,109.52,1.0,IMMINENT
1.47,24.99,0.0,90.15,1.0,83,54.17,39.11,337.98,4620.0,24550.0,9,1,37,0.753,0.721,1.259,1.0,109.52,1.0,IMMINENT
1.46,24.94,0.0,90.01,1.0,82,57.19,39.55,347.24,4110.0,24085.0,9,1,39,0.708,0.331,1.038,1.0,111.46,1.0,IMMINENT
1.46,24.94,0.0,90.01,1.0,82,57.19,39.55,347.24,4110.0,24085.0,9,1,39,0.708,0.331,0.964,1.0,111.46,1.0,IMMINENT
1.46,24.94,0.0,90.01,1.0,82,57.19,39.55,347.24,4110.0,24085.0,9,1,39,0.708,0.331,1.051,1.0,111.46,1.0,IMMINENT
1.46,24.87,0.0,89.82,1.0,82,56.41,40.0,342.1,4185.0,23905.0,9,1,42,0.727,0.338,1.183,1.0,112.8,1.0,IMMINENT
1.46,24.87,0.0,89.82,1.0,82,56.41,40.0,342.1,4185.0,23905.0,9,1,42,0.727,0.338,1.083,1.0,112.8,1.0,IMMINENT
1.46,24.87,0.0,89.82,1.0,82,56.41,40.0,342.1,4185.0,23905.0,9,1,42,0.727,0.338,1.234,1.0,112.8,1.0,IMMINENT
1.45,24.82,0.0,89.57,1.0,81,60.78,41.1,352.4,3765.0,23465.0,10,1,0,0.666,0.164,1.014,1.0,113.77,1.0,IMMINENT
1.45,24.82,0.0,89.57,1.0,81,60.78,41.1,352.4,3765.0,23465.0,10,1,0,0.666,0.164,1.076,1.0,113.77,1.0,IMMINENT
1.45,24.82,0.0,89.57,1.0,81,60.78,41.1,352.4,3765.0,23465.0,10,1,0,0.666,0.164,1.038,1.0,113.77,1.0,IMMINENT
1.45,24.75,0.0,89.2,1.0,81,60.89,42.56,350.82,3755.0,22885.0,11,1,3,0.681,0.615,1.08,1.0,110.25,1.0,IMMINENT
1.45,24.75,0.0,89.2,1.0,81,60.89,42.56,350.82,3755.0,22885.0,11,1,3,0.681,0.615,1.115,1.0,110.25,1.0,IMMINENT
1.45,24.75,0.0,89.2,1.0,81,60.89,42.56,350.82,3755.0,22885.0,11,1,3,0.681,0.615,1.149,1.0,110.25,1.0,IMMINENT
1.44,24.67,0.0,88.8,1.0,81,64.06,44.13,355.7,3450.0,22260.0,11,1,6,0.643,0.503,1.039,1.0,106.98,1.0,IMMINENT
1.44,24.67,0.0,88.8,1.0,81,64.06,44.13,355.7,3450.0,22260.0,11,1,6,0.643,0.503,1.126,1.0,106.98,1.0,IMMINENT
1.44,24.67,0.0,88.8,1.0,81,64.06,44.13,355.7,3450.0,22260.0,11,1,6,0.643,0.503,0.906,1.0,106.98,1.0,IMMINENT
1.43,24.6,0.0,88.65,1.0,81,62.14,45.41,344.39,3635.0,21750.0,11,1,9,0.694,0.472,0.859,1.0,100.86,1.0,IMMINENT
1.43,24.6,0.0,88.65,1.0,81,62.14,45.41,344.39,3635.0,21750.0,11,1,9,0.694,0.472,1.064,1.0,100.86,1.0,IMMINENT
1.43,24.6,0.0,88.65,1.0,81,62.14,45.41,344.39,3635.0,21750.0,11,1,9,0.694,0.472,1.068,1.0,100.86,1.0,IMMINENT
1.43,24.53,0.0,88.5,1.0,81,63.33,46.3,332.71,3520.0,21395.0,11,1,12,0.683,-0.036,0.333,1.0,101.91,1.0,IMMINENT
1.43,24.53,0.0,88.5,1.0,81,63.33,46.3,332.71,3520.0,21395.0,11,1,12,0.683,-0.036,0.0,1.0,101.91,1.0,IMMINENT
1.43,24.53,0.0,88.5,1.0,81,63.33,46.3,332.71,3520.0,21395.0,11,1,12,0.683,-0.036,0.0,1.0,101.91,1.0,IMMINENT
1.42,24.46,0.0,90.35,1.0,81,55.75,45.24,284.29,4460.0,21815.0,11,1,15,0.808,-1.898,1.212,1.0,116.36,1.0,IMMINENT
1.42,24.46,0.0,90.35,1.0,81,55.75,45.24,284.29,4460.0,21815.0,11,1,15,0.808,-1.898,1.223,1.0,116.36,1.0,IMMINENT
1.42,24.46,0.0,90.35,1.0,81,55.75,45.24,284.29,4460.0,21815.0,11,1,15,0.808,-1.898,0.961,1.0,116.36,1.0,IMMINENT
1.42,24.42,0.0,90.18,1.0,80,57.14,46.29,289.17,4320.0,21400.0,11,1,1,0.798,-1.7,1.123,1.0,117.06,1.0,IMMINENT
1.42,24.42,0.0,90.18,1.0,80,57.14,46.29,289.17,4320.0,21400.0,11,1,1,0.798,-1.7,1.16,1.0,117.06,1.0,IMMINENT
1.42,24.42,0.0,90.18,1.0,80,57.14,46.29,289.17,4320.0,21400.0,11,1,1,0.798,-1.7,1.06,1.0,117.06,1.0,IMMINENT
1.41,24.35,0.0,89.89,1.0,80,54.07,46.93,286.75,4630.0,21145.0,11,1,4,0.865,-1.333,1.087,1.0,116.19,1.0,IMMINENT
1.41,24.35,0.0,89.89,1.0,80,54.07,46.93,286.75,4630.0,21145.0,11,1,4,0.865,-1.333,1.128,1.0,116.19,1.0,IMMINENT
1.41,24.31,0.0,89.66,1.0,79,53.33,49.06,286.97,4480.0,20050.0,11,1,6,0.916,-0.578,1.332,1.0,100.13,1.0,IMMINENT
1.41,24.31,0.0,89.66,1.0,79,53.33,49.06,286.97,4480.0,20050.0,11,1,6,0.916,-0.578,0.947,1.0,100.13,1.0,IMMINENT
1.41,24.31,0.0,89.66,1.0,79,53.33,49.06,286.97,4480.0,20050.0,11,1,6,0.916,-0.578,1.182,1.0,100.13,1.0,IMMINENT
1.4,24.24,0.0,89.7,1.0,79,50.83,50.83,288.65,4720.0,19355.0,11,1,9,1.0,0.45,1.011,1.0,88.99,1.0,IMMINENT
1.4,24.24,0.0,89.7,1.0,79,50.83,50.83,288.65,4720.0,19355.0,11,1,9,1.0,0.45,1.322,1.0,88.99,1.0,IMMINENT
1.4,24.24,0.0,89.7,1.0,79,50.83,50.83,288.65,4720.0,19355.0,11,1,9,1.0,0.45,1.114,1.0,88.99,1.0,IMMINENT
1.4,24.17,0.0,89.61,1.0,79,49.69,51.46,294.33,4830.0,19105.0,11,1,12,1.037,0.531,0.638,1.0,88.54,1.0,IMMINENT
1.4,24.17,0.0,89.61,1.0,79,49.69,51.46,294.33,4830.0,19105.0,11,1,12,1.037,0.531,1.16,1.0,88.54,1.0,IMMINENT
1.4,24.17,0.0,89.61,1.0,79,49.69,51.46,294.33,4830.0,19105.0,11,1,12,1.037,0.531,0.665,1.0,88.54,1.0,IMMINENT
1.39,24.1,0.0,89.22,1.0,81,47.19,51.28,286.16,5070.0,19645.0,11,1,14,1.084,1.004,0.894,1.0,86.54,1.0,IMMINENT
1.39,24.1,0.0,89.22,1.0,81,47.19,51.28,286.16,5070.0,19645.0,11,1,14,1.084,1.004,1.075,1.0,86.54,1.0,IMMINENT
1.39,24.1,0.0,89.22,1.0,81,47.19,51.28,286.16,5070.0,19645.0,11,1,14,1.084,1.004,1.082,1.0,86.54,1.0,IMMINENT
1.38,24.04,0.0,88.95,1.0,83,54.27,51.51,327.84,4390.0,20015.0,12,1,18,0.943,-0.367,0.587,1.0,85.6,1.0,IMMINENT
1.38,24.04,0.0,88.95,1.0,83,54.27,51.51,327.84,4390.0,20015.0,12,1,18,0.943,-0.367,0.399,1.0,85.6,1.0,IMMINENT
1.38,24.04,0.0,88.95,1.0,83,54.27,51.51,327.84,4390.0,20015.0,12,1,18,0.943,-0.367,1.05,1.0,85.6,1.0,IMMINENT
0.0,0.0,0.0,0.0,90.0,0,100.0,100.0,0.0,0.0,0.0,0,2,0,0.0,0.0,1.058,158.0,0.0,28.0,SAFE
0.0,0.0,0.0,90.0,28.0,1,100.0,22.92,0.0,0.0,370.0,8,2,1,0.0,0.0,0.481,28.0,90.0,1.0,IMMINENT
0.0,0.0,0.0,90.0,28.0,1,100.0,22.92,0.0,0.0,370.0,8,2,1,0.0,0.0,0.192,28.0,90.0,1.0,IMMINENT
0.0,0.0,0.0,90.0,28.0,1,100.0,22.92,0.0,0.0,370.0,8,2,1,0.0,0.0,0.0,28.0,90.0,1.0,IMMINENT
14.0,19.8,-28.0,71.33,1.0,3,22.29,22.45,69.63,1119.0,1489.0,9,2,1,1.002,4.062,0.0,1.0,71.33,1.0,IMMINENT
14.0,19.8,-28.0,71.33,1.0,3,22.29,22.45,69.63,1119.0,1489.0,9,2,1,1.002,4.062,0.0,1.0,71.33,1.0,IMMINENT
9.67,15.89,-27.0,68.5,1.0,4,17.96,18.78,41.78,1969.0,2339.0,9,2,0,1.01,-3.583,0.985,1.0,68.5,1.0,IMMINENT
9.67,15.89,-27.0,68.5,1.0,4,17.96,18.78,41.78,1969.0,2339.0,9,2,0,1.01,-3.583,1.803,1.0,68.5,1.0,IMMINENT
9.67,15.89,-27.0,68.5,1.0,4,17.96,18.78,41.78,1969.0,2339.0,9,2,0,1.01,-3.583,2.277,1.0,68.5,1.0,IMMINENT
7.5,13.67,-27.0,99.8,1.0,4,18.52,18.52,116.28,3129.0,3129.0,9,2,1,1.0,-0.067,0.235,1.0,102.25,1.0,IMMINENT
7.5,13.67,-27.0,99.8,1.0,4,18.52,18.52,116.28,3129.0,3129.0,9,2,1,1.0,-0.067,0.0,1.0,102.25,1.0,IMMINENT
7.5,13.67,-27.0,99.8,1.0,4,18.52,18.52,116.28,3129.0,3129.0,9,2,1,1.0,-0.067,1.844,1.0,102.25,1.0,IMMINENT
5.17,11.2,-28.0,99.86,1.0,6,16.88,16.88,116.54,4389.0,4389.0,9,2,1,1.0,-0.644,2.224,1.0,101.5,1.0,IMMINENT
5.17,11.2,-28.0,99.86,1.0,6,16.88,16.88,116.54,4389.0,4389.0,9,2,1,1.0,-0.644,2.087,1.0,101.5,1.0,IMMINENT
5.17,11.2,-28.0,99.86,1.0,6,16.88,16.88,116.54,4389.0,4389.0,9,2,1,1.0,-0.644,2.696,1.0,101.5,1.0,IMMINENT
3.56,9.18,-28.0,81.9,1.0,9,18.32,18.32,170.68,5489.0,5489.0,9,2,4,1.0,0.214,1.756,1.0,81.0,1.0,IMMINENT
3.56,9.18,-28.0,81.9,1.0,9,18.32,18.32,170.68,5489.0,5489.0,9,2,4,1.0,0.214,1.557,1.0,81.0,1.0,IMMINENT
3.56,9.18,-28.0,81.9,1.0,9,18.32,18.32,170.68,5489.0,5489.0,9,2,4,1.0,0.214,1.775,1.0,81.0,1.0,IMMINENT
3.3,8.69,-27.0,82.64,1.0,10,19.68,19.68,199.01,6554.0,6554.0,9,2,0,1.0,0.489,1.609,1.0,81.9,1.0,IMMINENT
3.3,8.69,-27.0,82.64,1.0,10,19.68,19.68,199.01,6554.0,6554.0,9,2,0,1.0,0.489,1.145,1.0,81.9,1.0,IMMINENT
3.3,8.69,-27.0,82.64,1.0,10,19.68,19.68,199.01,6554.0,6554.0,9,2,0,1.0,0.489,1.165,1.0,81.9,1.0,IMMINENT
2.62,7.64,-28.0,72.07,1.0,13,20.06,20.06,211.42,7674.0,7674.0,9,2,3,1.0,0.397,0.92,1.0,70.69,2.0,SOON
2.62,7.64,-28.0,72.07,1.0,13,20.06,20.06,211.42,7674.0,7674.0,9,2,3,1.0,0.397,1.074,1.0,70.69,2.0,SOON
2.62,7.64,-28.0,72.07,1.0,13,20.06,20.06,211.42,7674.0,7674.0,9,2,3,1.0,0.397,1.307,1.0,70.69,2.0,SOON
2.5,7.36,-27.0,71.93,1.0,14,19.53,19.89,237.99,7725.0,8844.0,10,2,0,1.004,0.45,1.394,1.0,70.64,1.0,IMMINENT
2.5,7.36,-27.0,71.93,1.0,14,19.53,19.89,237.99,7725.0,8844.0,10,2,0,1.004,0.45,1.454,1.0,70.64,1.0,IMMINENT
2.5,7.36,-27.0,71.93,2.0,14,21.87,21.09,270.3,7500.0,9469.0,10,2,0,0.99,0.625,0.853,1.0,70.64,1.0,IMMINENT
2.5,7.36,-27.0,71.93,2.0,14,21.87,21.09,270.3,7500.0,9469.0,10,2,0,0.99,0.625,1.597,1.0,70.64,1.0,IMMINENT
2.5,7.36,-27.0,71.93,2.0,14,21.87,21.09,270.3,7500.0,9469.0,10,2,0,0.99,0.625,1.055,1.0,70.64,1.0,IMMINENT
2.47,7.09,-26.0,68.69,1.0,15,22.81,21.58,275.2,7410.0,10539.0,10,2,1,0.984,0.619,0.874,1.0,67.27,1.0,IMMINENT
2.47,7.09,-26.0,68.69,1.0,15,22.81,21.58,275.2,7410.0,10539.0,10,2,1,0.984,0.619,1.369,1.0,67.27,1.0,IMMINENT
2.47,7.09,-26.0,68.69,1.0,15,22.81,21.58,275.2,7410.0,10539.0,10,2,1,0.984,0.619,0.644,1.0,67.27,1.0,IMMINENT
2.24,6.67,-28.0,80.61,1.0,17,24.56,21.83,291.92,7242.0,11631.0,10,2,1,0.965,0.101,0.942,1.0,80.06,1.0,IMMINENT
2.24,6.67,-28.0,80.61,1.0,17,24.56,21.83,291.92,7242.0,11631.0,10,2,1,0.965,0.101,1.023,1.0,80.06,1.0,IMMINENT
2.24,6.67,-28.0,80.61,1.0,17,24.56,21.83,291.92,7242.0,11631.0,10,2,1,0.965,0.101,1.353,1.0,80.06,1.0,IMMINENT
2.05,6.31,-28.0,75.05,1.0,19,24.82,22.14,275.82,7217.0,12706.0,10,2,1,0.966,0.094,1.065,1.0,74.26,1.0,IMMINENT
2.05,6.31,-28.0,75.05,1.0,19,24.82,22.14,275.82,7217.0,12706.0,10,2,1,0.966,0.094,1.001,1.0,74.26,1.0,IMMINENT
1.9,6.01,-28.0,70.5,1.0,21,23.22,21.55,264.0,7232.0,13786.0,10,2,3,0.994,-0.206,1.026,1.0,69.57,1.0,IMMINENT
1.9,6.01,-28.0,70.5,1.0,21,23.22,21.55,264.0,7232.0,13786.0,10,2,3,0.994,-0.206,0.792,1.0,69.57,1.0,IMMINENT
1.9,6.01,-28.0,70.5,1.0,21,23.22,21.55,264.0,7232.0,13786.0,10,2,3,0.994,-0.206,1.312,1.0,69.57,1.0,IMMINENT
1.78,5.74,-28.0,68.79,1.0,23,23.33,21.66,258.92,7222.0,14896.0,10,2,2,0.995,-0.213,0.898,1.0,67.87,1.0,IMMINENT
1.78,5.74,-28.0,68.79,1.0,23,23.33,21.66,258.92,7222.0,14896.0,10,2,2,0.995,-0.213,0.346,1.0,67.87,1.0,IMMINENT
1.78,5.74,-28.0,68.79,1.0,23,23.33,21.66,258.92,7222.0,14896.0,10,2,2,0.995,-0.213,0.808,1.0,67.87,1.0,IMMINENT
1.62,5.41,-28.0,78.19,1.0,26,22.84,21.23,245.89,7267.0,16111.0,10,2,5,0.997,-0.843,0.972,1.0,77.73,1.0,IMMINENT
1.62,5.41,-28.0,78.19,1.0,26,22.84,21.23,245.89,7267.0,16111.0,10,2,5,0.997,-0.843,1.37,1.0,77.73,1.0,IMMINENT
1.62,5.41,-28.0,78.19,1.0,26,22.84,21.23,245.89,7267.0,16111.0,10,2,5,0.997,-0.843,1.166,1.0,77.73,1.0,IMMINENT
1.54,5.22,-28.0,77.79,1.0,28,22.06,21.52,242.49,7712.0,17181.0,10,2,1,1.01,-0.262,1.499,1.0,77.36,1.0,IMMINENT
1.54,5.22,-28.0,77.79,1.0,28,22.06,21.52,242.49,7712.0,17181.0,10,2,1,1.01,-0.262,1.08,1.0,77.36,1.0,IMMINENT
1.54,5.22,-28.0,77.79,1.0,28,22.06,21.52,242.49,7712.0,17181.0,10,2,1,1.01,-0.262,1.553,1.0,77.36,1.0,IMMINENT
1.47,5.04,-28.0,74.23,1.0,30,23.52,22.39,250.57,7572.0,18111.0,10,2,2,1.003,0.445,0.857,1.0,73.7,1.0,IMMINENT
1.47,5.04,-28.0,74.23,1.0,30,23.52,22.39,250.57,7572.0,18111.0,10,2,2,1.003,0.445,0.577,1.0,73.7,1.0,IMMINENT
1.47,5.04,-28.0,74.23,1.0,30,23.52,22.39,250.57,7572.0,18111.0,10,2,2,1.003,0.445,1.158,1.0,73.7,1.0,IMMINENT
1.36,4.81,-28.0,73.32,1.0,33,23.94,22.66,247.71,7532.0,19163.0,10,2,5,1.002,0.664,0.8,1.0,72.82,1.0,IMMINENT
1.36,4.81,-28.0,73.32,1.0,33,23.94,22.66,247.71,7532.0,19163.0,10,2,5,1.002,0.664,0.686,1.0,72.82,1.0,IMMINENT
1.36,4.81,-28.0,73.32,1.0,33,23.94,22.66,247.71,7532.0,19163.0,10,2,5,1.002,0.664,0.68,1.0,72.82,1.0,IMMINENT
1.28,4.61,-28.0,78.86,1.0,36,22.74,22.36,234.52,7647.0,20353.0,10,2,8,1.014,0.507,1.392,1.0,78.56,1.0,IMMINENT
1.28,4.61,-28.0,78.86,1.0,36,22.74,22.36,234.52,7647.0,20353.0,10,2,8,1.014,0.507,1.253,1.0,78.56,1.0,IMMINENT
1.28,4.61,-28.0,78.86,1.0,36,22.74,22.36,234.52,7647.0,20353.0,10,2,8,1.014,0.507,0.714,1.0,78.56,1.0,IMMINENT
1.27,4.55,-27.0,78.11,1.0,37,24.14,22.5,237.83,7647.0,21433.0,10,2,1,0.968,0.136,1.018,1.0,77.78,1.0,IMMINENT
1.27,4.55,-27.0,78.11,1.0,37,24.14,22.5,237.83,7647.0,21433.0,10,2,1,0.968,0.136,0.497,1.0,77.78,1.0,IMMINENT
1.27,4.55,-27.0,78.11,1.0,37,24.14,22.5,237.83,7647.0,21433.0,10,2,1,0.968,0.136,0.791,1.0,77.78,1.0,IMMINENT
1.26,4.49,-27.0,79.56,1.0,38,24.34,22.59,228.39,7627.0,22523.0,10,2,0,0.968,0.021,1.665,1.0,79.29,1.0,IMMINENT
1.26,4.49,-27.0,79.56,1.0,38,24.34,22.59,228.39,7627.0,22523.0,10,2,0,0.968,0.021,1.497,1.0,79.29,1.0,IMMINENT
1.26,4.49,-27.0,79.56,1.0,38,24.34,22.59,228.39,7627.0,22523.0,10,2,0,0.968,0.021,1.027,1.0,79.29,1.0,IMMINENT
1.26,4.43,-27.0,78.08,1.0,39,27.46,23.3,252.03,7312.0,23423.0,10,2,0,0.937,0.111,0.988,1.0,77.77,1.0,IMMINENT
1.26,4.43,-27.0,78.08,1.0,39,27.46,23.3,252.03,7312.0,23423.0,10,2,0,0.937,0.111,0.85,1.0,77.77,1.0,IMMINENT
1.26,4.43,-27.0,78.08,1.0,39,27.46,23.3,252.03,7312.0,23423.0,10,2,0,0.937,0.111,1.101,1.0,77.77,1.0,IMMINENT
1.25,4.37,-27.0,77.39,1.0,40,28.8,23.84,246.43,7177.0,24358.0,10,2,0,0.926,0.36,1.118,1.0,77.08,1.0,IMMINENT
1.25,4.37,-27.0,77.39,1.0,40,28.8,23.84,246.43,7177.0,24358.0,10,2,0,0.926,0.36,1.149,1.0,77.08,1.0,IMMINENT
1.25,4.37,-27.0,77.39,1.0,40,28.8,23.84,246.43,7177.0,24358.0,10,2,0,0.926,0.36,1.296,1.0,77.08,1.0,IMMINENT
1.21,4.27,-28.0,74.72,1.0,42,27.91,24.07,240.45,7267.0,25378.0,10,2,2,0.941,0.647,0.934,1.0,74.36,1.0,IMMINENT
1.21,4.27,-28.0,74.72,1.0,42,27.91,24.07,240.45,7267.0,25378.0,10,2,2,0.941,0.647,0.926,1.0,74.36,1.0,IMMINENT
1.21,4.27,-28.0,74.72,1.0,42,27.91,24.07,240.45,7267.0,25378.0,10,2,2,0.941,0.647,0.713,1.0,74.36,1.0,IMMINENT
1.16,4.13,-28.0,72.67,1.0,45,28.42,24.34,240.17,7215.0,26378.0,10,2,5,0.938,0.625,1.0,1.0,72.29,1.0,IMMINENT
